4.83249532,1.411494336,-2.018983526,1.935694732,-1.010556484,0.495316653,-0.16550295,0.021250685,3.180819766
4.848680733,1.406195495,-2.006752725,1.938094388,-1.017161369,0.499732528,-0.171670783,0.026654785,3.177703186
4.860496894,1.399013892,-1.994960461,1.942129409,-1.027253379,0.508216917,-0.180891343,0.032436566,3.177898934
4.888944209,1.39852992,-1.980101879,1.938456741,-1.028119554,0.510288246,-0.186856131,0.036232474,3.167344298
4.793621903,1.413523142,-1.963677203,1.930258315,-1.022540131,0.506591958,-0.188081792,0.036970503,3.149744534
4.798380785,1.441746316,-1.948236271,1.923684359,-1.017835239,0.501824312,-0.186032281,0.03562688,3.133668709
5.069255384,1.469516946,-1.932632925,1.916493029,-1.012065405,0.495261525,-0.181498404,0.033834297,3.116354015
5.410245371,1.485409232,-1.916543059,1.908709146,-1.006633808,0.489654218,-0.178032178,0.033530474,3.098741765
5.544282775,1.48961312,-1.900297589,1.901350663,-1.003332545,0.487365441,-0.178211314,0.035415258,3.082771489
5.51005582,1.490842838,-1.882205464,1.889992624,-0.995979473,0.483410618,-0.179284578,0.037953425,3.061701143
5.36168752,1.496903426,-1.862012794,1.873664997,-0.982524327,0.475370966,-0.178915388,0.039720482,3.033584053
5.139473428,1.509467631,-1.8413555,1.85607025,-0.967213264,0.465859779,-0.177616012,0.040669415,3.003550421
5.225984053,1.526261302,-1.822714391,1.842845531,-0.956987785,0.459846717,-0.177800622,0.041763077,2.979766642
5.117648356,1.545881539,-1.808105109,1.838420968,-0.957335693,0.461328002,-0.181672405,0.043858548,2.968716782
4.814776126,1.569503483,-1.797204283,1.841858483,-0.967011616,0.46922885,-0.188549099,0.046649514,2.969073934
4.840714189,1.597920679,-1.786506269,1.845157984,-0.975907504,0.475794803,-0.194041118,0.048646776,2.969007789
5.237668913,1.629404142,-1.771895738,1.839250625,-0.972694977,0.47254055,-0.193639865,0.048522049,2.954951479
5.59188934,1.661790778,-1.75287918,1.82350557,-0.956980601,0.459622481,-0.187799759,0.046581113,2.926134178
5.800295058,1.695401088,-1.732329318,1.804752274,-0.93783086,0.444372254,-0.180692707,0.044110426,2.893040726
5.858943497,1.731866054,-1.713660031,1.790662135,-0.925132194,0.434381945,-0.176192122,0.042142596,2.867137683
5.842973335,1.771249002,-1.699215604,1.786274723,-0.925375104,0.434560905,-0.17665105,0.041354568,2.855904255
5.825280974,1.81182554,-1.688469034,1.790226912,-0.936927235,0.443806376,-0.181553332,0.041743471,2.857506071
5.799587752,1.850916206,-1.677836625,1.794474813,-0.949413034,0.454301586,-0.187080702,0.042390908,2.860043149
5.687268483,1.886527356,-1.664081959,1.791838242,-0.953339351,0.458676445,-0.189701417,0.042440489,2.852521844
5.65804176,1.920107602,-1.646398967,1.780635502,-0.94636099,0.455038512,-0.188698327,0.041678427,2.832189201
5.913050756,1.955743514,-1.624972713,1.761485723,-0.929210536,0.44391785,-0.184331313,0.039883084,2.799898613
6.138049127,1.995798247,-1.599896317,1.734839701,-0.902396879,0.425641421,-0.176435951,0.036642537,2.756320025
6.447034917,2.038768095,-1.572080279,1.702800202,-0.868558598,0.402143196,-0.165651856,0.032044902,2.704726517
6.84002564,2.080822928,-1.544455203,1.671396349,-0.835343314,0.379057768,-0.154681726,0.027125313,2.65425189
7.157246767,2.118263355,-1.521693113,1.649707685,-0.814144817,0.364550875,-0.14762732,0.023524228,2.618236375
