4.48E-18,5.20E-19,5.22E-18,-1.13E-18,1.04E-17,4.71E-18,1.58E-17,4.71E-18,-1.78E-18,1.80E-18,4.59E-18,-3.04E-18,-6.92E-18,4.41E-18,-6.18E-18,1.80E-18,1.98E-18,-1.32E-19,-3.68E-18,8.00E-18,-2.30E-17,1.05E-17,-7.69E-18,-1.34E-17,-1.18E-17
-0.041479769,-0.049255142,-0.056981741,-0.064659717,-0.072289221,-0.079870405,-0.087403418,-0.094888412,-0.102325537,-0.109714941,-0.117056774,-0.124351185,-0.131598324,-0.138798337,-0.145951374,-0.153057582,-0.160117109,-0.167130101,-0.174096706,-0.18101707,-0.187891339,-0.194719659,-0.201502176,-0.208239034,-0.214930379
-0.019088876,-0.030316492,-0.041074233,-0.051368987,-0.061207576,-0.070596762,-0.079543245,-0.088053663,-0.096134592,-0.103792548,-0.111033986,-0.117865303,-0.124292832,-0.130322852,-0.135961581,-0.141215176,-0.146089741,-0.150591319,-0.154725897,-0.158499405,-0.161917717,-0.16498665,-0.167711965,-0.170099371,-0.172154518
-0.050165609,-0.062785709,-0.07401139,-0.083895972,-0.092491583,-0.09984918,-0.106018563,-0.111048398,-0.114986234,-0.11787852,-0.119770623,-0.120706847,-0.12073045,-0.119883659,-0.118207691,-0.115742766,-0.112528124,-0.108602045,-0.10400186,-0.098763971,-0.092923864,-0.086516125,-0.079574458,-0.072131696,-0.064219818
-0.100643893,-0.125410528,-0.147325925,-0.166594313,-0.183411249,-0.197963884,-0.210431209,-0.220984304,-0.229786578,-0.236994003,-0.242755343,-0.24721238,-0.25050013,-0.252747059,-0.254075289,-0.254600803,-0.254433643,-0.253678103,-0.252432919,-0.250791455,-0.248841877,-0.246667338,-0.244346137,-0.241951899,-0.239553726
-0.174514502,-0.216683526,-0.253582349,-0.2857636,-0.313742169,-0.337997023,-0.358972958,-0.377082288,-0.392706465,-0.406197643,-0.417880178,-0.428052074,-0.436986372,-0.444932482,-0.452117468,-0.458747276,-0.465007919,-0.471066608,-0.477072844,-0.483159456,-0.489443605,-0.496027742,-0.503000523,-0.51043769,-0.518402911
-0.213681094,-0.282255544,-0.341484499,-0.392607779,-0.436744507,-0.474901653,-0.507982107,-0.536792309,-0.562049455,-0.584388294,-0.604367538,-0.622475907,-0.639137809,-0.6547187,-0.669530104,-0.683834344,-0.69784897,-0.711750915,-0.725680385,-0.739744496,-0.754020679,-0.768559848,-0.783389361,-0.798515772,-0.813927387
-0.209142704,-0.287330026,-0.349688686,-0.398709416,-0.436566711,-0.465149332,-0.486088506,-0.500783977,-0.510428035,-0.516027646,-0.518424811,-0.518315256,-0.516265575,-0.512728915,-0.508059297,-0.502524684,-0.496318856,-0.489572193,-0.48236143,-0.474718467,-0.466638288,-0.458086074,-0.449003548,-0.439314623,-0.428930408
-0.251399292,-0.335151252,-0.394330698,-0.433570939,-0.456782044,-0.467240572,-0.46767044,-0.460315653,-0.44700556,-0.429213251,-0.408107679,-0.384600038,-0.359384903,-0.332976589,-0.305741157,-0.277924479,-0.249676707,-0.221073515,-0.192134405,-0.162838383,-0.133137264,-0.102966864,-0.072256286,-0.040935536,-0.008941638
-0.341125878,-0.432137881,-0.488184288,-0.517311197,-0.526066668,-0.51972956,-0.502509935,-0.477723932,-0.447945793,-0.415139453,-0.380771928,-0.345910498,-0.311305538,-0.277460629,-0.244691479,-0.213175006,-0.1829898,-0.154149091,-0.126627191,-0.10038033,-0.07536266,-0.051538152,-0.02888902,-0.00742123,0.012832412
-0.352429709,-0.456002394,-0.513104861,-0.53680517,-0.537303943,-0.522457482,-0.498221661,-0.469026612,-0.438091159,-0.407684964,-0.379345476,-0.354055971,-0.332390237,-0.314628827,-0.300851183,-0.291007445,-0.284973238,-0.282590356,-0.283695829,-0.288141564,-0.29580642,-0.306602316,-0.320475743,-0.337405822,-0.35739988
-0.272674753,-0.355248616,-0.379335203,-0.364858889,-0.326616928,-0.275374857,-0.218764784,-0.162016562,-0.108547932,-0.06043629,-0.018791635,0.015952452,0.043815311,0.065100825,0.08027364,0.089871072,0.094443186,0.094514777,0.090564036,0.083013594,0.072230442,0.058531883,0.042195264,0.023469715,0.002588531
-0.253085849,-0.299364892,-0.276626156,-0.213523734,-0.130092572,-0.039879311,0.048373885,0.129412358,0.200451081,0.260398799,0.309276392,0.347789579,0.377022948,0.39822809,0.412683594,0.421608868,0.426117289,0.427197162,0.425711473,0.422409446,0.417944649,0.412895749,0.407787149,0.403107636,0.399325869
-0.105792709,-0.100670366,-0.020097784,0.096953206,0.225195935,0.349142628,0.460155692,0.554241713,0.630428496,0.689595016,0.733648979,0.764967421,0.786032963,0.799212608,0.806637646,0.810152774,0.811310302,0.811391516,0.811442215,0.812313358,0.814700753,0.819180038,0.826234937,0.836278032,0.849664155
0.004426348,0.094086784,0.258530348,0.447633789,0.631863539,0.795588899,0.932232573,1.040821833,1.123594172,1.18438544,1.227588622,1.257520107,1.278069306,1.292538561,1.303604794,1.313353505,1.323350517,1.334728123,1.348270726,1.364491244,1.383693961,1.406022571,1.431494105,1.460020683,1.49142158
-0.163632797,-0.026405249,0.174472784,0.378232412,0.553516459,0.687477789,0.778267053,0.829997393,0.849489016,0.84426705,0.821419917,0.787029789,0.745966994,0.701901624,0.657431667,0.614261245,0.573387348,0.535271203,0.499982523,0.467312999,0.436860359,0.408087158,0.380359711,0.352972818,0.325165505
-0.291537538,-0.168199025,-0.003293662,0.134238385,0.215366705,0.234080457,0.196414881,0.113603948,-0.001955122,-0.138875743,-0.287769319,-0.441515365,-0.595132017,-0.745454442,-0.890750335,-1.030347255,-1.164309885,-1.293181638,-1.417790668,-1.539112457,-1.658177671,-1.776013302,-1.893606121,-2.011879372,-2.13167587
-0.291949611,-0.189606806,-0.075495869,-0.021894178,-0.049700705,-0.15334848,-0.315906446,-0.517690289,-0.74071406,-0.970587988,-1.196940921,-1.413069566,-1.615253099,-1.801991301,-1.973304465,-2.13015671,-2.274018052,-2.40655491,-2.529426726,-2.644162865,-2.752095429,-2.854327622,-2.951722238,-3.044899723,-3.134239522
-0.27449035,-0.19082453,-0.128694618,-0.156653302,-0.280711864,-0.479343466,-0.722994794,-0.983945552,-1.240422901,-1.477515042,-1.686483973,-1.863437443,-2.007897724,-2.121535597,-2.207174217,-2.268074664,-2.307468197,-2.328282006,-2.333003633,-2.323636273,-2.30170767,-2.268306269,-2.224128026,-2.16952491,-2.104551656
-0.25203976,-0.177232383,-0.156864535,-0.247155413,-0.432779564,-0.673686565,-0.928588185,-1.164890702,-1.361267292,-1.506651776,-1.597847281,-1.636929741,-1.629003691,-1.580505768,-1.49805738,-1.387778424,-1.254945684,-1.10388418,-0.9379996,-0.759884182,-0.571451222,-0.374072022,-0.168702689,0.044002984,0.263593438
-0.23084455,-0.164388346,-0.181766605,-0.317793814,-0.53118771,-0.764057587,-0.967854874,-1.111403403,-1.180309117,-1.17300364,-1.096167388,-0.960786302,-0.779260229,-0.56355347,-0.324193959,-0.069879251,0.192532462,0.457820447,0.722110223,0.98256846,1.237124096,1.484231691,1.722678742,1.951431707,2.169513568
-0.177750908,-0.11082627,-0.151242014,-0.304151435,-0.500941398,-0.670727902,-0.765869242,-0.765322802,-0.66904881,-0.490238577,-0.248424021,0.035500835,0.342318131,0.655969653,0.963969695,1.25718057,1.529278577,1.776128026,1.995188923,2.1850171,2.344872866,2.474430921,2.573574622,2.642256467,2.680409757
-0.224881861,-0.160062419,-0.21887359,-0.37062017,-0.522204189,-0.598797377,-0.564486252,-0.417622036,-0.178546243,0.122311382,0.453125826,0.785828162,1.098402909,1.375270073,1.606590507,1.787112493,1.914951463,1.9905123,2.015636982,1.992984085,1.925608809,1.816699721,1.669430309,1.48689177,1.272082774
-0.247219994,-0.206103137,-0.296836988,-0.449784816,-0.554701218,-0.545054368,-0.408003051,-0.168378314,0.131180861,0.445571994,0.736324002,0.975442509,1.145754668,1.239366266,1.255406177,1.197776842,1.073267465,0.890144202,0.6571938,0.383135637,0.076303211,-0.255492701,-0.604986673,-0.965414149,-1.330430986
-0.148247657,-0.113900821,-0.210643521,-0.330572362,-0.35760726,-0.247009537,-0.018091567,0.27572303,0.573804391,0.825019728,0.994854371,1.06598842,1.035396896,0.910236008,0.703871059,0.432680279,0.113797324,-0.236299864,-0.602548372,-0.971613124,-1.331925252,-1.673571579,-1.988117841,-2.268415871,-2.508423744
-0.077339139,-0.032790701,-0.110133146,-0.167910106,-0.098268275,0.109478449,0.399786745,0.695448572,0.928891595,1.056617168,1.061223494,0.946686652,0.731298384,0.440904023,0.103640236,-0.253565021,-0.606957745,-0.936794315,-1.227454367,-1.467154153,-1.647484397,-1.762909401,-1.810300822,-1.78853953,-1.698196659
-0.027293689,0.030638258,-0.017694132,-0.005809306,0.150940098,0.420796275,0.714942354,0.944507263,1.05119867,1.014611581,0.845926671,0.576521277,0.246808455,-0.102264382,-0.434531827,-0.721200706,-0.941512816,-1.082255492,-1.136717411,-1.103481361,-0.985273472,-0.787968467,-0.519778708,-0.190617989,0.188384452
-0.058370944,0.005625522,-0.017118704,0.053320481,0.264715445,0.54062938,0.769723347,0.869390546,0.808490763,0.602302076,0.295612469,-0.055173754,-0.395677994,-0.681644754,-0.882273249,-0.980279702,-0.970141705,-0.855614888,-0.647202288,-0.359923195,-0.011504883,0.37900483,0.792262922,1.209369458,1.612391286
-0.221032737,-0.18714992,-0.218668913,-0.135656399,0.062701197,0.260634776,0.341931056,0.250647373,-0.002452628,-0.361471047,-0.752974323,-1.10791439,-1.374336365,-1.52186602,-1.540635474,-1.437314149,-1.230227313,-0.944748189,-0.609509409,-0.253565367,0.095580837,0.413255496,0.67837529,0.873844447,0.986708445
-0.282484914,-0.30962108,-0.379264785,-0.325318716,-0.198542915,-0.141000569,-0.25188612,-0.542238975,-0.95262304,-1.392600771,-1.775830208,-2.04096021,-2.158583363,-2.128617633,-1.97291348,-1.726692417,-1.43091326,-1.126439793,-0.850110578,-0.632429921,-0.496479652,-0.457672274,-0.524041849,-0.696851889,-0.971369947
-0.194917365,-0.257266738,-0.33671898,-0.293901518,-0.229254552,-0.291890484,-0.541988206,-0.934628666,-1.366548064,-1.730526731,-1.951103763,-1.997421496,-1.879392466,-1.635530635,-1.319011369,-0.985755565,-0.6860075,-0.459415082,-0.332934841,-0.320712491,-0.425183773,-0.638826423,-0.946178519,-1.325884734,-1.752635692
-0.169078411,-0.241509077,-0.303507012,-0.253275567,-0.232580277,-0.375089168,-0.684743237,-1.060944361,-1.374162925,-1.52704301,-1.480850025,-1.252900162,-0.898563502,-0.489714226,-0.096700384,0.223482548,0.432935746,0.513926347,0.466955041,0.307245804,0.060671142,-0.240257587,-0.559993807,-0.863002948,-1.116217565
-0.156644925,-0.234533123,-0.27406854,-0.219050724,-0.238777088,-0.429549198,-0.731037293,-1.000463235,-1.109948687,-1.001355341,-0.692556221,-0.254201462,0.222132938,0.650938499,0.969534015,1.144679522,1.171667913,1.069009555,0.871286211,0.621906795,0.366734007,0.149001766,0.005605735,-0.03533094,0.044205724
-0.218284278,-0.297240807,-0.311549229,-0.255245183,-0.30765975,-0.510259176,-0.742374378,-0.844458392,-0.722727227,-0.381984909,0.09715018,0.602615028,1.031192922,1.313217704,1.420851851,1.36433994,1.181774623,0.926910724,0.65792378,0.428541604,0.281960326,0.247376725,0.338705283,0.554975242,0.881928036
-0.402910849,-0.513526808,-0.536488998,-0.517031852,-0.625483386,-0.838666244,-0.991831234,-0.94143492,-0.656637181,-0.215090101,0.252224691,0.620256355,0.808125582,0.791598531,0.596198958,0.280364492,-0.083495284,-0.425199996,-0.688167826,-0.835716993,-0.853040986,-0.745954953,-0.537512356,-0.263432307,0.032929124
-0.53075787,-0.693593548,-0.748947071,-0.790537305,-0.96144597,-1.17368662,-1.244774848,-1.080389089,-0.729575364,-0.333588389,-0.043386713,0.041312901,-0.105331086,-0.444051828,-0.895569485,-1.368557121,-1.782240735,-2.080427338,-2.237126787,-2.255592089,-2.163053521,-2.003217522,-1.828140885,-1.69059817,-1.637633388
-0.601824389,-0.808802711,-0.890295499,-0.982508658,-1.18612696,-1.358334359,-1.330941473,-1.084868079,-0.748038391,-0.496679627,-0.460013303,-0.675678713,-1.095443847,-1.619379806,-2.135876321,-2.553093205,-2.816422174,-2.912695798,-2.864791638,-2.720856741,-2.54173069,-2.389088382,-2.315801887,-2.3592097,-2.537410235
-0.617673765,-0.848596055,-0.936817621,-1.052550478,-1.244049682,-1.332757153,-1.196789607,-0.904605482,-0.642247416,-0.578563343,-0.779568652,-1.198684148,-1.717832126,-2.203040827,-2.548890986,-2.701531952,-2.661324517,-2.471555897,-2.200566542,-1.923180284,-1.705185213,-1.592666605,-1.60656829,-1.741966842,-1.971076564
-0.62659101,-0.85049399,-0.915377022,-1.015556,-1.143370249,-1.110210145,-0.866496248,-0.56294248,-0.406441217,-0.512826141,-0.856853541,-1.310156889,-1.714771573,-1.946936292,-1.950232744,-1.737822772,-1.374053314,-0.947630531,-0.545874298,-0.235547977,-0.052241053,0.002107841,-0.044743141,-0.143533122,-0.233778179
-0.704190881,-0.910228293,-0.943301169,-1.011605229,-1.055155228,-0.903864379,-0.595201712,-0.339013171,-0.316981897,-0.555470005,-0.933813716,-1.271595964,-1.419728726,-1.312183156,-0.971666207,-0.483653137,0.04167528,0.504245247,0.837387749,1.017530501,1.062137452,1.019568972,0.954856452,0.934851839,1.015307402
-0.749003916,-0.933178444,-0.934612607,-0.965755304,-0.924429704,-0.686076494,-0.375176949,-0.223267694,-0.342416651,-0.6531747,-0.963179308,-1.090504,-0.947381244,-0.558202252,-0.027643212,0.511222739,0.943921547,1.203537168,1.279149417,1.207846726,1.057005671,0.903417934,0.81435453,0.833740585,0.974822153
-0.825993856,-0.976803043,-0.940872014,-0.926503607,-0.804474262,-0.516712729,-0.258851849,-0.239124689,-0.467968737,-0.770098264,-0.928690608,-0.817182892,-0.446661269,0.065145124,0.561471449,0.910460473,1.043158169,0.961421742,0.722887454,0.414169925,0.1225973,-0.086351403,-0.182296477,-0.173274445,-0.100564369
-0.934218703,-1.06254085,-1.007284824,-0.965747889,-0.799549175,-0.528314997,-0.388967065,-0.522674639,-0.827082083,-1.06680591,-1.059335796,-0.778529353,-0.341605143,0.072368518,0.309576565,0.294741618,0.041180966,-0.371838201,-0.83681018,-1.254956758,-1.562410487,-1.741728761,-1.819588538,-1.854333644,-1.918146634
-0.93064726,-1.026949484,-0.95037461,-0.881912315,-0.692023675,-0.47724052,-0.476453709,-0.730339194,-1.037494232,-1.156426589,-0.9928396,-0.638385777,-0.287523833,-0.12178542,-0.231091093,-0.595331992,-1.113829451,-1.65616414,-2.110178639,-2.412678865,-2.558605207,-2.591824988,-2.584460261,-2.612419305,-2.733596098
-0.89208518,-0.932347773,-0.818179406,-0.710333051,-0.503664528,-0.358508344,-0.473562658,-0.773470702,-0.994940662,-0.949832732,-0.665036313,-0.331728746,-0.163241319,-0.277402405,-0.657675793,-1.185411756,-1.705901672,-2.091191611,-2.277662204,-2.273078038,-2.139431489,-1.963046626,-1.823430709,-1.769410744,-1.807068727
