9.577227611,9.9802672843,10.1906914578,10.3597895351,10.557539603,1.7761482371,1.8355461083,1.9021130326,2.054475018,2.0917742017,0.2529539891,0.2458812654,0.2239461811,0.2048181057,0.1838319442,-0.0358472291,-0.0414887958,-0.0470228202,-0.0555894946,-0.0590225975
9.6793457378,10,10.1384017456,10.2719587422,10.4043581483,1.9140812808,1.9490377927,2,2.0873180065,2.0938992821,0.0563164074,0.0298144564,2.33E-16,-0.0305990473,-0.062573786,-0.0770396906,-0.0787564694,-0.08,-0.0824987593,-0.0829658206
9.7505199664,9.9802672843,10.0403048908,10.135079477,10.1968789542,1.8683491411,1.87325486,1.9021130326,1.9101275183,1.8828492715,-0.1614179578,-0.1975305902,-0.2239461811,-0.2542151529,-0.2846142709,-0.0554997828,-0.0514948643,-0.0470228202,-0.0408055762,-0.0376641902
9.7905227598,9.9211470131,9.8968441127,9.9498053362,9.9361848029,1.6433400339,1.615556729,1.6180339887,1.5407331004,1.4801106883,-0.3186832721,-0.3501535995,-0.3623525327,-0.379788824,-0.3958304474,0.011232841,0.017959166,0.0247213595,0.0348197829,0.0390726906
9.7992262332,9.8228725073,9.7086675932,9.7170210015,9.6236361918,1.260644651,1.2009689356,1.1755705046,1.0163045533,0.9266854253,-0.3565661133,-0.3703202117,-0.3623525327,-0.3588904205,-0.3529164906,0.0688187157,0.0726983159,0.0760845213,0.0814904963,0.0831987598
9.7766025623,9.6858316113,9.4766255481,9.4378380152,9.2608642337,0.7569844307,0.669752857,0.6180339887,0.3896117714,0.2789164413,-0.2608751269,-0.2504017837,-0.2239461811,-0.19957977,-0.1725824183,0.0703664488,0.0678719479,0.0647213595,0.0603971904,0.0578855599
9.7227240729,9.510565163,9.2017663856,9.1135894725,8.8497621447,0.1806879616,0.0734958562,7.35E-16,-0.2762851541,-0.3972483869,-0.0674572733,-0.0357611591,-2.80E-16,0.0367022422,0.0749525258,0.0146157425,0.0074345568,3.72E-16,-0.0109198418,-0.0157400304
9.637763009,9.2977648589,8.8853319692,8.7458236559,8.3924753637,-0.4129463751,-0.5298984614,-0.6180339887,-0.9143812695,-1.0329702665,0.1512308622,0.1924072268,0.2239461811,0.2588294052,0.2933021385,-0.0530363635,-0.0590943541,-0.0647213595,-0.0731563995,-0.0762286917
9.5219909826,9.0482705247,8.5287520073,8.3362966427,7.8913903557,-0.9669565471,-1.0818333722,-1.1755705046,-1.4604690391,-1.5635278088,0.3132661517,0.3477916456,0.3623525327,0.3811345682,0.3974445242,-0.0775016822,-0.0772041818,-0.0760845213,-0.0745592171,-0.0730954354
9.3757781053,8.7630668004,8.1336375929,7.886963919,7.349122158,-1.4281826492,-1.52870947,-1.6180339887,-1.8595991392,-1.9349061653,0.3579482845,0.3716131491,0.3623525327,0.3564486472,0.3468282805,-0.0388584382,-0.0320566009,-0.0247213595,-0.0139617714,-0.008955337
9.199591805,8.443279255,7.7017739248,7.399971043,6.7685007325,-1.7523678478,-1.8271298011,-1.9021130326,-2.0716096576,-2.109296156,0.2685388124,0.2548605191,0.2239461811,0.1942921911,0.1611625743,0.031426702,0.0393566233,0.0470228202,0.0582456877,0.0626590562
8.9939953317,8.0901699437,7.2351122416,6.8776433994,6.1525561969,-1.9084050345,-1.9481142226,-2,-2.0751673301,-2.0689435353,0.0785315669,0.0416990382,-1.03E-15,-0.0427963813,-0.0872572966,0.0761215074,0.0785229155,0.08,0.0820185183,0.081977008
8.7596459567,7.7051324278,6.7357610057,6.322475096,5.5045030115,-1.8813217006,-1.8799137166,-1.9021130326,-1.869914171,-1.8179565111,-0.1408945201,-0.1872363898,-0.2239461811,-0.2633797952,-0.3017005523,0.0588316077,0.0533512918,0.0470228202,0.037588249,0.032875388
8.4972928714,7.2896862742,6.2059763767,5.7371170545,4.8277232035,-1.6737166206,-1.6291513586,-1.6180339887,-1.4765034945,-1.3818874976,-0.3075398754,-0.3453438793,-0.3623525327,-0.3823862731,-0.3986663712,-0.0063640677,-0.0155338249,-0.0247213595,-0.0380988042,-0.0436646568
8.2077747924,6.8454710593,5.648152018,5.1243643521,4.1257487174,-1.3055104871,-1.220179139,-1.1755705046,-0.9345217036,-0.8051316825,-0.3589772041,-0.3728143966,-0.3623525327,-0.3539189256,-0.3403977927,-0.0663775696,-0.0716912695,-0.0760845213,-0.0821045176,-0.0837613476
7.89201728,6.3742398975,5.0648082813,4.4871428751,3.402242982,-0.8120344264,-0.6927130962,-0.6180339887,-0.2985049636,-0.1464072545,-0.2759374825,-0.2592563715,-0.2239461811,-0.1889566734,-0.1495836823,-0.072340722,-0.0691083219,-0.0647213595,-0.0578356177,-0.0539492229
7.5510297792,5.8778525229,4.4585808198,3.8284953479,2.6609817927,-0.2406398084,-0.0979764205,-9.80E-16,0.3675484238,0.5272225608,-0.0895283594,-0.0476266288,-3.73E-16,0.0488799611,0.0994759549,-0.0193978112,-0.0099013255,-1.18E-16,0.0145269139,0.0208899505
7.185902393,5.3582679498,3.8322086795,3.1515668042,1.9058336058,0.3538453412,0.5062749243,0.6180339887,0.9966177614,1.1471770545,0.130419132,0.182019355,0.2239461811,0.2678652002,0.3098012241,0.0493404726,0.0574183428,0.0647213595,0.0748094838,0.0782939734
6.797802397,4.817536741,3.1885219234,2.459589569,1.1407393507,0.914377351,1.0613609872,1.1755705046,1.5254038204,1.6503400793,0.3015100944,0.3428109046,0.3623525327,0.3835436299,0.3994947826,0.0779014826,0.0776921712,0.0760845213,0.0728836792,0.0703523554
6.3879705079,4.2577929157,2.5304288455,1.755867825,0.3696918627,1.3871705143,1.5133763476,1.6180339887,1.9006982376,1.9854857599,0.3596518565,0.3739236577,0.3623525327,0.3513018797,0.3336313734,0.0430283779,0.0343087559,0.0247213595,0.0103509171,0.0036933219
5.9577169174,3.6812455268,1.86090283,1.0437618345,-0.4032849546,1.726858083,1.8184249689,1.9021130326,2.0847375334,2.118493682,0.2830638356,0.2635882562,0.2239461811,0.1835745335,0.1378571693,-0.026882148,-0.0371856106,-0.0470228202,-0.060789226,-0.0660482283
5.508417103,3.0901699437,1.1829689171,0.3266718944,-1.1741571287,1.9008454228,1.9468830227,2,2.0590030091,2.0358226136,0.1004367982,0.0535424681,4.20E-16,-0.0549514805,-0.1115964424,-0.0749029075,-0.078211869,-0.08,-0.0813796427,-0.0806646696
5.0415074311,2.4868988716,0.4996901354,-0.3919778998,-1.9389016708,1.8924376227,1.8862757131,1.9021130326,1.8260841655,1.745889107,-0.119815036,-0.1767574097,-0.2239461811,-0.2722845134,-0.3175961595,-0.0619312511,-0.0551550681,-0.0470228202,-0.0342982212,-0.0279568417
4.5584805652,1.8738131459,-0.1858463371,-1.1087560045,-2.6935275708,1.7024414509,1.6424887264,1.6180339887,1.4094181379,1.2782106284,-0.2951827594,-0.3401933464,-0.3623525327,-0.3846063531,-0.399928941,0.0014701783,0.0130931537,0.0247213595,0.0413041375,0.0480842985
4.0608806937,1.2533323356,-0.870543122,-1.8202398133,-3.4340966249,1.349087942,1.2391966619,1.1755705046,0.8509313668,0.6804004528,-0.3599715759,-0.3749406588,-0.3623525327,-0.3485981554,-0.3265357003,0.0636744616,0.0706134725,0.0760845213,0.082559738,0.0839933677
3.5502985937,0.6279051953,-1.5513066349,-2.5230320003,-4.156743989,0.8662830421,0.7155639479,0.6180339887,0.2068208083,0.0133202652,-0.2899108389,-0.2678551045,-0.2239461811,-0.1781470994,-0.1259946079,0.0740294993,0.0702764942,0.0647213595,0.0551621834,0.0497999729
3.0283665449,1.22E-15,-2.2250610622,-3.2137767415,-4.8576983472,0.3003541729,0.1224415131,1.22E-15,-0.4581008069,-0.6551160281,-0.111246118,-0.0594450967,-4.67E-16,0.0610094414,0.1236067977,0.0241033256,0.0123583227,4.31E-16,-0.018105889,-0.0259574275
2.4967531117,-0.6279051953,-2.8887622591,-3.8891757397,-5.5333015945,-0.2943951048,-0.4825714406,-0.6180339887,-1.0769266644,-1.2568564587,0.1090926971,0.1714518521,0.2239461811,0.2766366445,0.3250776658,-0.0454498574,-0.0556856665,-0.0647213595,-0.0763178768,-0.0800502647
1.957157809,-1.2533323356,-3.5394115028,-4.5460039732,-6.1800279266,-0.8608957749,-1.0407210009,-1.1755705046,-1.5873882714,-1.7306392115,0.2885641146,0.3374918505,0.3623525327,0.3855741804,0.3999684177,-0.0779938414,-0.0781034878,-0.0760845213,-0.0710671748,-0.0673316267
1.411305669,-1.8738131459,-4.1740690417,-5.1811250955,-6.7945022409,-1.3447894095,-1.4978042455,-1.6180339887,-1.9381211373,-2.0282295493,0.3599360469,0.3758651489,0.3623525327,0.3458084197,0.3191177758,-0.0470285043,-0.0365270523,-0.0247213595,-0.0067200429,0.0015832689
0.8609417262,-2.4868988716,-4.7898673777,-5.7915064115,-7.3735177497,-1.6996441178,-1.8094329863,-1.9021130326,-2.0938332545,-2.1193304813,0.2964717351,0.2720558635,0.2239461811,0.1726757101,0.114007705,0.0222315025,0.0349779003,0.0470228202,0.06321519,0.0691767382
0.307825439,-3.0901699437,-5.3840242218,-6.374233358,-7.9140527163,-1.8914099062,-1.9453443874,-2,-2.0388563072,-1.9946672302,0.1219456513,0.0653330581,-8.40E-16,-0.0670523491,-0.1354951681,0.0733887,0.0778236368,0.08,0.0805833683,0.0790339846
-0.2462749353,-3.6812455268,-5.9538550655,-6.9265234213,-8.4132862239,-1.9016859373,-1.8923398447,-1.9021130326,-1.7787222746,-1.6669314761,-0.0982626968,-0.1661039913,-0.2239461811,-0.2809205197,-0.3322383597,0.0647864801,0.056904413,0.0470228202,0.0309418563,0.0229279626
-0.7995879934,-4.2577929157,-6.4967853093,-7.4457394234,-8.8686128979,-1.7294861772,-1.6555667262,-1.6180339887,-1.3396067825,-1.1694892457,-0.2816606918,-0.3347070837,-0.3623525327,-0.3864468731,-0.3996131739,0.0034295132,-0.0106395612,-0.0247213595,-0.0444295831,-0.0523141736
-1.3503448487,-4.817536741,-7.0103618957,-7.9294021145,-9.2776565025,-1.39133401,-1.2580185013,-1.1755705046,-0.7656952176,-0.5529839933,-0.3595453044,-0.3766968998,-0.3623525327,-0.342933361,-0.3113849206,-0.0607200595,-0.0694659885,-0.0760845213,-0.0828552771,-0.0838939044
-1.8967847869,-5.3582679498,-7.4922643923,-8.3752020114,-9.6382823415,-0.9196767411,-0.7383018038,-0.6180339887,-0.1147366345,0.1198192931,-0.3027400496,-0.2761894969,-0.2239461811,-0.1671617157,-0.1019082903,-0.075426116,-0.0713753122,-0.0647213595,-0.0523820582,-0.0454541852
-2.4371608942,-5.8778525229,-7.940315476,-8.7810104252,-9.948608399,-0.359772124,-0.1468872708,-1.47E-15,0.5477671632,0.7804240517,-0.132524839,-0.0712048995,-5.60E-16,0.0730787127,0.1472498211,-0.0287137151,-0.0148031239,-7.45E-16,0.021649845,0.0309224624
-2.9697456424,-6.3742398975,-8.3524907704,-9.144889626,-10.2070151611,0.2346543359,0.4587917532,0.6180339887,1.1551526505,1.3615756247,0.0873357231,0.1607151469,0.2239461811,0.2851350819,0.3390711744,0.0413798724,0.0538980351,0.0647213595,0.077678661,0.0814906341
-3.4928364114,-6.8454710593,-8.7269279927,-9.4651020951,-10.4121540675,0.8065645986,1.0199166728,1.1755705046,1.6463025061,1.8041083014,0.274479304,0.3318397328,0.3623525327,0.3872242158,0.3988635601,0.0777783942,0.0784377258,0.0760845213,0.0691132172,0.0640451709
-4.0047609324,-7.2896862742,-9.0619353675,-9.7401188222,-10.5629545497,1.3010811599,1.4819956228,1.6180339887,1.9717954575,2.0629688433,0.3587997341,0.3774357064,0.3623525327,0.3399736886,0.3033447661,0.0508430306,0.038709301,0.0247213595,0.0030761712,-0.0068536114
-4.5038826341,-7.7051324278,-9.3559992704,-9.9686266058,-10.6586296178,1.670752809,1.8001552732,1.9021130326,2.0988792285,2.1118032514,0.3087095962,0.2802549846,0.2239461811,0.1616064766,0.0897083044,-0.0174931194,-0.0327356709,-0.0470228202,-0.0655188875,-0.0720322391
-4.9886058744,-8.0901699437,-9.6077910672,-10.1495343242,-10.6986799676,1.8801077964,1.9434985597,2,2.0147661909,1.9456398065,0.1429732406,0.0770591722,-7.47E-16,-0.0790870452,-0.1588591563,-0.0715848608,-0.077358602,-0.08,-0.0796312352,-0.0770913886
-5.4573810416,-8.443279255,-9.816173117,-10.2819781453,-10.6828965862,1.9090575176,1.898105154,1.9021130326,1.7279201024,1.5813952283,-0.0763225596,-0.1552866484,-0.2239461811,-0.2892792914,-0.3455693669,-0.0673860265,-0.0585976,-0.0470228202,-0.0275256457,-0.0178085972
-5.9087095086,-8.7630668004,-9.9802039116,-10.3653256516,-10.6113618432,1.7548241093,1.6683832927,1.6180339887,1.2672044525,1.0561524233,-0.2670270382,-0.3288905055,-0.3623525327,-0.3879060167,-0.3977203162,-0.00831567,0.0081754687,0.0247213595,0.0474690962,0.0563375884
-6.3411484234,-9.0482705247,-10.0991423301,-10.3991788597,-10.4844490605,1.4322069992,1.276641685,1.1755705046,0.6789781138,0.4233851587,-0.3577000718,-0.3780813865,-0.3623525327,-0.3369301327,-0.2950052469,0.0575260232,0.06824995,0.0760845213,0.0829905633,0.0834633501
-6.7533153222,-9.2977648589,-10.1724509871,-10.3833761211,-10.3028205642,0.9721628301,0.7609230733,0.6180339887,0.022430545,-0.2524859794,-0.3143744837,-0.2842513236,-0.2239461811,-0.1560113635,-0.0774197872,0.0765250604,0.0724036913,0.0647213595,0.0495006193,0.0409290106
-7.1438925487,-9.510565163,-10.1997986607,-10.3179928937,-10.0674242278,0.4188350235,0.1713098333,-5.39E-15,-0.6363740662,-0.9026520981,-0.153280545,-0.0828944317,2.05E-15,0.0850758641,0.1703117166,0.0332107847,0.0172333161,-7.85E-17,-0.0251519274,-0.0357654605
-7.5116314667,-9.6858316113,-10.1810617893,-10.2033413814,-9.7794885259,-0.1746819915,-0.4349396173,-0.6180339887,-1.2311444205,-1.4609212738,0.0652340749,0.1498198353,0.2239461811,0.2933521255,0.3517265241,-0.0371465799,-0.0520572129,-0.0647213595,-0.0788892045,-0.0826093972
-7.8553564517,-9.8228725073,-10.1163250294,-10.0399690439,-9.4405161229,-0.7514374403,-0.9989512879,-1.1755705046,-1.7020325767,-1.8704574,0.259311249,0.3258601294,0.3623525327,0.3884921076,0.3961845703,-0.0772559912,-0.0786945551,-0.0760845213,-0.0670255856,-0.0605059581
-8.1739686494,-9.9211470131,-10.0058808734,-9.8286559819,-9.0522760306,-1.2560889004,-1.4659529758,-1.6180339887,-2.0016560677,-2.0895665417,0.3562474027,0.3786337805,0.3623525327,0.3338034444,0.2863745932,-0.0544569027,-0.0408533482,-0.0247213595,0.0005736503,0.0120969057
-8.4664494885,-9.9802672843,-9.8502283281,-9.5704112126,-8.6167943771,-1.6402126689,-1.7905932948,-1.9021130326,-2.0998656959,-2.0959416988,0.3197291216,0.2881775278,0.2239461811,0.150377757,0.0650548661,0.0126856989,0.0304611354,0.0470228202,0.067695863,0.0746034617
-8.731863937,-10,-9.65007066,-9.2664678516,-8.1363438319,-1.8669502472,-1.941345831,-2,-1.9867792535,-1.8889338313,0.1634365799,0.0887092383,2.05E-15,-0.0910436919,-0.1815961999,0.0694985089,0.0768172237,0.08,0.0785250848,0.074844548
-8.9693634917,-9.9802672843,-9.406312218,-8.9182772244,-7.6134317461,-1.9145450885,-1.9035707305,-1.9021130326,-1.6737759071,-1.489617936,-0.0540812121,-0.1443160563,-0.2239461811,-0.2973525793,-0.3575365697,0.0697196311,0.0602329584,0.0470228202,0.0240561969,0.0126189495
-9.1781888901,-9.9211470131,-9.1200543468,-8.527501937,-7.050787067,-1.778430242,-1.6809364022,-1.6180339887,-1.1923511836,-0.9386474498,-0.2513395508,-0.3227493521,-0.3623525327,-0.3889823438,-0.3942578381,0.0131690087,-0.005703308,-0.0247213595,-0.0504167978,-0.0601386646
-9.3576725385,-9.8228725073,-8.7925904117,-8.0960079363,-6.4513460961,-1.4716665731,-1.2950632722,-1.1755705046,-0.5909477776,-0.2921154163,-0.3544431604,-0.3790927524,-0.3623525327,-0.3305943951,-0.2774613223,-0.0541049579,-0.066966557,-0.0760845213,-0.0829653348,-0.0827034041
-9.5072406456,-9.6858316113,-8.4253999543,-7.6258556007,-5.8182371657,-1.0236895118,-0.7834241842,-0.6180339887,0.069918928,0.3841562189,-0.3247682254,-0.2920326285,-0.2239461811,-0.144707047,-0.0526257436,-0.0773219952,-0.0733606168,-0.0647213595,-0.0465234397,-0.0362423078
-9.6264150571,-9.510565163,-8.0201420078,-7.1192899017,-5.1547643129,-0.4774845834,-0.195705344,-1.96E-15,0.7237501387,1.0213177891,-0.1734313227,-0.0945021571,-7.47E-16,0.096989056,0.1927014696,-0.0375767866,-0.0196465011,-2.35E-16,0.0286053626,0.0404673086
-9.7148147845,-9.2977648589,-7.5786476013,-6.5787296839,-4.4643900362,0.1145372571,0.4110187994,0.6180339887,1.3047549964,1.554501334,0.0428749776,0.1387766695,0.2239461811,0.3012796658,0.3629937698,0.0327666868,0.0501650165,0.0647213595,0.0799471661,0.0834021388
-9.7721572226,-9.0482705247,-7.1029114868,-6.0067561156,-3.750717226,0.6955687041,0.9778281571,1.1755705046,1.7544706939,1.9294246579,0.2431198109,0.3195589413,0.3623525327,0.3893766045,0.391942021,0.0764286941,0.0788737225,0.0760845213,0.0648083177,0.0567279559
-9.7982590533,-8.7630668004,-6.5950831266,-5.4061003633,-3.0174703621,1.2098570327,1.4496788378,1.6180339887,2.0276452136,2.1079176756,0.3522891256,0.3794581888,0.3623525327,0.3273037765,0.2682742306,0.0578558583,0.0429570781,0.0247213595,-0.0042223622,-0.0172924591
-9.7930368319,-8.443279255,-6.0574569816,-4.7796305505,-2.2684760762,1.6080538369,1.7807485609,1.9021130326,2.0967907486,2.071808422,0.3294868221,0.2958156746,0.2239461811,0.1390006327,0.0401446859,-0.0078282138,-0.0281565384,-0.0470228202,-0.0697419058,-0.0768802585
-9.7565072531,-8.0901699437,-5.4924621444,-4.1303380626,-1.5076431817,1.8519502434,1.9388865413,2,1.9549496255,1.8247730972,0.1832549097,0.100271759,2.15E-15,-0.1029104895,-0.2036165663,-0.0671378781,-0.0762000361,-0.08,-0.0772670566,-0.0723023303
-9.6887870984,-7.7051324278,-4.9026513645,-3.461323263,-0.7389422751,1.9181432346,1.9087357111,1.9021130326,1.6163944104,1.3919618022,-0.0316264308,-0.1332030417,-0.2239461811,-0.3051324161,-0.3680927389,-0.0717780841,-0.061808874,-0.0470228202,-0.0205402203,-0.0073795005
-9.5900928624,-7.2896862742,-4.2906895143,-2.7757806889,0.0336149861,1.8002812787,1.6932240724,1.6180339887,1.1151917517,0.8174380636,-0.2346601411,-0.3162896841,-0.3623525327,-0.3896747924,-0.3892394044,-0.0179703753,0.0032255188,0.0247213595,0.0532669867,0.0637024009
-9.4607400606,-6.8454710593,-3.6593415486,-2.0769837973,0.8059968191,1.5096737897,1.3132803539,1.1755705046,0.5017744713,0.1596928277,-0.3497874238,-0.3797299996,-0.3623525327,-0.3239324007,-0.2588223846,0.050470365,0.065617076,0.0760845213,0.0827796406,0.0816170656
-9.3011422209,-6.3742398975,-3.0114600123,-1.3682693346,1.5741723567,1.0742059356,0.8058015834,0.6180339887,-0.1621331688,-0.5143103693,-0.3338802552,-0.2995257326,-0.2239461811,-0.1332599221,-0.0276240103,0.0778137755,0.0742451441,0.0647213595,0.0434562777,0.0314125733
-9.1118095617,-5.8778525229,-2.3499721521,-0.6530214031,2.3341326829,0.5356629236,0.2200699505,2.20E-15,-0.8097263838,-1.1359528054,-0.1928976462,-0.1060166203,-8.40E-16,0.1088065314,0.214330718,0.04179449,0.0220402974,5.49E-16,-0.0320034714,-0.0450094508
-8.8933473605,-5.3582679498,-1.6778666904,0.0653446972,3.0819117554,-0.0542794882,-0.3870330769,-0.6180339887,-1.3758420056,-1.6419464876,0.0203466724,0.127596548,0.2239461811,0.3089098796,0.372828445,-0.0282574786,-0.0482233134,-0.0647213595,-0.0808504993,-0.0838657302
-8.6464540191,-4.817536741,-0.9981803219,0.7833987775,3.8136071022,-0.6390135255,-0.9565506159,-1.1755705046,-1.8035154356,-1.980777358,0.2259688901,0.3129423871,0.3623525327,0.3898768338,0.3861526555,-0.0752997678,-0.078975051,-0.0760845213,-0.0624657021,-0.0527260743
-8.3719188307,-4.2577929157,-0.3139839931,1.4977121385,4.5254001888,-1.1624311822,-1.4331757788,-1.6180339887,-2.0497126287,-2.1179498215,0.3469405242,0.3799081177,0.3623525327,0.3204810994,0.2491151122,-0.0610264832,-0.0450184146,-0.0247213595,0.0078629075,0.0224197671
-8.0706194568,-3.6812455268,0.3716309724,2.2048739432,5.2135763453,-1.5743080499,-1.7706226262,-1.9021130326,-2.0896603342,-2.0394986638,0.3379441888,0.303161887,0.2239461811,0.1274863316,0.0150760731,0.0029398342,0.0258241543,0.0470228202,0.0716530587,0.078853644
-7.7435191213,-3.0901699437,1.0555668416,2.9015075028,5.8745441526,-1.8351225884,-1.9361210789,-2,-1.9193388696,-1.7534108175,0.202350016,0.1117353236,-4.67E-16,-0.1146757268,-0.2248333511,0.0645122848,0.0755076482,0.08,0.0758595839,0.0694747682
