-0.312084497,-0.403482032,-0.466665577,-0.507263503,-0.530024568,-0.538931764,-0.537303943,-0.52788633,-0.512930918,-0.494267699,-0.473367575,-0.451397758,-0.429270376,-0.407684964,-0.387165455,-0.368092231,-0.350729761,-0.335250289,-0.321754011,-0.310286137,-0.300851183,-0.293424841,-0.287963706,-0.284413135,-0.282713482,-0.282804922,-0.284631071,-0.288141564,-0.293293765,-0.300053744,-0.308396638,-0.318306526,-0.3297759,-0.342804828,-0.35739988,-0.373572889,-0.391339598,-0.410718245,-0.431728124,-0.454388172,-0.478715586,-0.504724517,-0.532424851,-0.561821091,-0.59291135,-0.625686477,-0.660129299,-0.696214,-0.73390563,-0.773159743
-0.234834349,-0.316751896,-0.361742527,-0.378658834,-0.374732389,-0.355819724,-0.326616928,-0.290846272,-0.251417909,-0.210569447,-0.169985906,-0.13090235,-0.094191226,-0.06043629,-0.029994761,-0.003049207,0.020349491,0.040246914,0.056756543,0.070036913,0.08027364,0.08766557,0.092414409,0.094717233,0.094761385,0.092721325,0.088757023,0.083013594,0.075621866,0.066699657,0.056353535,0.04468091,0.031772292,0.017713617,0.002588531,-0.013519437,-0.030524872,-0.048338686,-0.066866572,-0.086007732,-0.105653862,-0.125688436,-0.145986246,-0.166413214,-0.186826451,-0.207074554,-0.226998111,-0.246430401,-0.265198264,-0.283123121
-0.221929835,-0.28363857,-0.299565215,-0.282909671,-0.24405508,-0.191062599,-0.130092572,-0.065761458,-0.001442829,0.060480144,0.118404176,0.171331492,0.218726473,0.260398799,0.296409133,0.326993843,0.352505755,0.373368275,0.390040597,0.402992006,0.412683594,0.419555911,0.424021321,0.426460016,0.427218793,0.426611879,0.424923176,0.422409446,0.419304025,0.415820758,0.412157898,0.408501797,0.405030236,0.401915322,0.399325869,0.397429266,0.396392799,0.396384456,0.397573239,0.400129028,0.404222028,0.410021877,0.41769644,0.427410377,0.439323507,0.453589061,0.470351837,0.48974634,0.511894925,0.536906005
-0.085888719,-0.116039722,-0.092693846,-0.034581663,0.044206366,0.133284421,0.225195935,0.314774727,0.398622097,0.474681977,0.541898663,0.599943667,0.649000154,0.689595016,0.722470084,0.748485247,0.768547309,0.783559441,0.794386845,0.801835022,0.806637646,0.80945157,0.810856977,0.811361044,0.811403873,0.811365663,0.81157438,0.812313358,0.81382842,0.816334253,0.820019874,0.825053094,0.831583974,0.8397473,0.849664155,0.861442669,0.87517808,0.890952205,0.908832464,0.928870565,0.951100983,0.975539326,1.002180698,1.030998149,1.06194128,1.094935069,1.129878979,1.166646373,1.205084278,1.245013498
0.002785998,0.029383721,0.114442284,0.232618752,0.365847123,0.501664512,0.631863539,0.751415968,0.857620738,0.949436545,1.026965239,1.091057605,1.143017647,1.18438544,1.21678199,1.241802432,1.260946363,1.275576174,1.286896063,1.295945821,1.303604794,1.310602416,1.317532562,1.324869682,1.332985228,1.342163345,1.352615155,1.364491244,1.377892173,1.392877003,1.409469926,1.427665178,1.447430472,1.468709184,1.49142158,1.515465312,1.540715447,1.567024235,1.594220818,1.622111029,1.650477435,1.67907971,1.70765541,1.735921224,1.763574682,1.790296361,1.815752541,1.839598294,1.861480947,1.881043872
-0.17780643,-0.118142616,0.000214465,0.14456102,0.293091952,0.43205235,0.553516459,0.653674446,0.731527278,0.787907092,0.824754905,0.844599792,0.850193988,0.84426705,0.829369495,0.807782345,0.781474026,0.752090171,0.720965235,0.689147552,0.657431667,0.626393494,0.596425236,0.567768072,0.540541413,0.514768138,0.490395662,0.467312999,0.445364167,0.424358417,0.40407783,0.384282814,0.364716033,0.34510525,0.325165505,0.304600969,0.283106786,0.26037109,0.23607736,0.209907214,0.181543654,0.150674788,0.116997956,0.080224208,0.04008302,-0.003672836,-0.051262423,-0.102871854,-0.158649743,-0.218702991
-0.302546838,-0.250506278,-0.145011753,-0.026255542,0.081192048,0.163754454,0.215366705,0.234893756,0.224249944,0.187058779,0.127724182,0.050810719,-0.039347983,-0.138875743,-0.244463992,-0.353402747,-0.463560274,-0.573331977,-0.681573275,-0.787526736,-0.890750335,-0.991051105,-1.088426551,-1.183014837,-1.275053807,-1.3648483,-1.452744818,-1.539112457,-1.624328911,-1.708770453,-1.792804834,-1.876786221,-1.961051439,-2.045916909,-2.13167587,-2.218595579,-2.306914304,-2.396838063,-2.488537095,-2.582142154,-2.677740747,-2.775373458,-2.87503054,-2.976648925,-3.080109828,-3.185237081,-3.291796319,-3.399495116,-3.50798413,-3.616859304
-0.299351425,-0.257315426,-0.171578771,-0.089076832,-0.035289186,-0.021439771,-0.049700705,-0.11687744,-0.216952363,-0.342782181,-0.487178381,-0.643546952,-0.806221205,-0.970587988,-1.133081217,-1.29109618,-1.442862272,-1.587299854,-1.723877982,-1.852483143,-1.973304465,-2.086737547,-2.193306917,-2.293605722,-2.388250531,-2.477848774,-2.562976322,-2.644162865,-2.72188301,-2.796551367,-2.868520225,-2.938078765,-3.005453062,-3.070806379,-3.134239522,-3.195791122,-3.255437933,-3.313095222,-3.36861748,-3.421799606,-3.472378797,-3.520037291,-3.564406109,-3.605069888,-3.641572833,-3.67342579,-3.700114365,-3.721107988,-3.735869769,-3.743866972
-0.280132989,-0.244492464,-0.17805481,-0.1327656,-0.132324454,-0.182932443,-0.280711864,-0.416683218,-0.579977233,-0.759795902,-0.946507753,-1.132162077,-1.310629276,-1.477515042,-1.629951166,-1.766332262,-1.886043039,-1.989203057,-2.07644344,-2.148721562,-2.207174217,-2.253006445,-2.287411411,-2.311515987,-2.326346671,-2.332810894,-2.331689416,-2.323636273,-2.309183504,-2.288748589,-2.262643186,-2.23108224,-2.194192976,-2.152023592,-2.104551656,-2.051692385,-1.993306993,-1.92921135,-1.859185132,-1.782981607,-1.700338106,-1.610987176,-1.514668323,-1.411140164,-1.300192798,-1.181660099,-1.055431655,-0.921464033,-0.779791065,-0.630532854
-0.259562038,-0.222018094,-0.168484595,-0.153243377,-0.194944788,-0.292021311,-0.432779564,-0.601737581,-0.783369025,-0.964104286,-1.133200655,-1.28291436,-1.408273419,-1.506651776,-1.577273871,-1.620728205,-1.638533344,-1.632776298,-1.605828105,-1.560132339,-1.49805738,-1.421801266,-1.333337676,-1.234392511,-1.126441965,-1.01072469,-0.888262325,-0.759884182,-0.626253246,-0.487891656,-0.345204705,-0.198502949,-0.048022425,0.106056798,0.263593438,0.424468855,0.588571697,0.755783171,0.925962898,1.098935418,1.274477505,1.452306539,1.632070219,1.813337955,1.99559422,2.178234186,2.360561864,2.541790926,2.721048313,2.897380654
-0.240963124,-0.200383207,-0.159540145,-0.171619958,-0.246780296,-0.373406674,-0.53118771,-0.69866977,-0.857193976,-0.992553382,-1.095291169,-1.160257278,-1.185823439,-1.17300364,-1.12462199,-1.044599846,-0.93738916,-0.80755178,-0.659469496,-0.497162712,-0.324193959,-0.143633798,0.041930334,0.230358153,0.41990557,0.609167516,0.79702049,0.98256846,1.165094061,1.344015801,1.518851205,1.689185406,1.854644461,2.014872712,2.169513568,2.318193275,2.460507396,2.596009899,2.724204884,2.844541051,2.956409081,3.059142069,3.152019148,3.234272315,3.305096437,3.363662255,3.40913212,3.440678078,3.457501827,3.458855974
-0.193337944,-0.143089741,-0.108387656,-0.137411139,-0.228690301,-0.359299027,-0.500941398,-0.628272575,-0.72243884,-0.771842366,-0.771439982,-0.721398499,-0.625596246,-0.490238577,-0.322712315,-0.130716546,0.078342859,0.297732694,0.521592873,0.745004843,0.963969695,1.175330264,1.376663575,1.56616258,1.742519865,1.904820966,2.052451176,2.1850171,2.302282552,2.404117423,2.490457757,2.561275244,2.616554516,2.656276915,2.680409757,2.688900355,2.681674357,2.65863804,2.619684342,2.564702368,2.49359009,2.406269853,2.302706204,2.182925436,2.047036148,1.895250013,1.727901942,1.545468751,1.348585522,1.138058858
-0.245415539,-0.187295979,-0.160050459,-0.202797925,-0.300095349,-0.41788902,-0.522204189,-0.587393065,-0.598427649,-0.550099747,-0.444881256,-0.290457705,-0.097468514,0.122311382,0.35729017,0.596914961,0.832145496,1.055639073,1.26173509,1.446314187,1.606590507,1.740879523,1.848369811,1.928915799,1.982860022,2.010887502,2.013911032,1.992984085,1.949237095,1.883832801,1.797936682,1.692699172,1.569246982,1.428681506,1.272082774,1.100517815,0.915052493,0.716765998,0.506767223,0.286212175,0.056321565,-0.181602382,-0.426160858,-0.675846111,-0.929032708,-1.18397323,-1.43879905,-1.691526686,-1.94006996,-2.182257984
-0.266571675,-0.216296803,-0.211144892,-0.277325074,-0.384266539,-0.488647255,-0.554701218,-0.561132593,-0.501101759,-0.379164329,-0.207358255,-0.001568136,0.221350367,0.445571994,0.657506274,0.846363637,1.004260239,1.12602321,1.208827957,1.251765445,1.255406177,1.221401647,1.152144276,1.050492859,0.919561555,0.762565361,0.582712731,0.383135637,0.166848135,-0.063274155,-0.304499736,-0.554236768,-0.810021883,-1.069504854,-1.330430986,-1.59062271,-1.847961611,-2.100371991,-2.34580699,-2.582238227,-2.807649846,-3.020037697,-3.21741422,-3.397819343,-3.559337459,-3.7001202,-3.81841447,-3.912594862,-3.981199349,-4.022966903
-0.170997345,-0.117289029,-0.120983945,-0.192071813,-0.285165516,-0.351182015,-0.35760726,-0.292436271,-0.160713595,0.021346323,0.232123222,0.449152941,0.652207511,0.825019728,0.955945023,1.037885986,1.067769973,1.04580829,0.974699181,0.858877989,0.703871059,0.515776078,0.300869123,0.065325624,-0.184963816,-0.44450331,-0.708246549,-0.971613124,-1.230479447,-1.481154233,-1.72034571,-1.945125531,-2.152892735,-2.341340007,-2.508423744,-2.652338978,-2.771499937,-2.864526768,-2.930238754,-2.967654112,-2.975996169,-2.954705427,-2.903456645,-2.822179801,-2.71108347,-2.57067891,-2.401803038,-2.205638381,-1.983728129,-1.737984598
-0.107932658,-0.039734094,-0.038862339,-0.09662598,-0.154724929,-0.163192329,-0.098268275,0.038511479,0.22822612,0.443478321,0.65567146,0.839873194,0.977398426,1.056617168,1.072569792,1.025905873,0.921542133,0.767308433,0.572741577,0.34810317,0.103640236,-0.150928093,-0.406732829,-0.655927725,-0.891752484,-1.108521573,-1.301566727,-1.467154153,-1.602391254,-1.705132596,-1.773891127,-1.807757962,-1.80633237,-1.769662485,-1.698196659,-1.592744956,-1.454450017,-1.284766272,-1.085446215,-0.858532196,-0.606351952,-0.331515856,-0.036913764,0.274290719,0.598670629,0.932552561,1.272041649,1.613055699,1.951369034,2.282666051
-0.066269681,0.017694217,0.02658756,-0.010839693,-0.02680709,0.023810719,0.150940098,0.336935793,0.549538559,0.75345839,0.918291928,1.022662969,1.05537816,1.014611581,0.906029208,0.740540916,0.532130929,0.296016773,0.047238013,-0.200321747,-0.434531827,-0.645307289,-0.824678672,-0.966711913,-1.067338314,-1.124139586,-1.136119384,-1.103481361,-1.027425248,-0.909966376,-0.753780168,-0.562070792,-0.338461908,-0.086906871,0.188384452,0.483005172,0.792400074,1.111906419,1.436789709,1.762277167,2.083591539,2.395987523,2.69479269,2.975454271,3.233592493,3.465060482,3.666009953,3.83296128,3.962875807,4.05322782
-0.103341774,-0.009683495,0.002990574,-0.016341658,0.004888834,0.10111483,0.264715445,0.461869252,0.650448381,0.793189821,0.864822984,0.854159728,0.762836275,0.602302076,0.390261735,0.147341905,-0.105613172,-0.349480399,-0.568061895,-0.748674016,-0.882273249,-0.963267765,-0.989141536,-0.959988759,-0.878027309,-0.747134908,-0.572432218,-0.359923195,-0.116194074,0.15183289,0.437097393,0.732558049,1.031315622,1.326709195,1.612391286,1.882387199,2.131143228,2.353567669,2.545067932,2.701586274,2.819635904,2.89633832,2.929461842,2.917460423,2.859511024,2.755547154,2.606285715,2.413244039,2.178743985,1.905900268
-0.26134239,-0.184667158,-0.193183373,-0.218726214,-0.189439866,-0.086737116,0.062701197,0.211764601,0.314672801,0.339863107,0.274465113,0.122946379,-0.097325694,-0.361471047,-0.642075067,-0.91307315,-1.152340704,-1.343082601,-1.474261291,-1.540344714,-1.540635474,-1.478393192,-1.359903904,-1.193596335,-0.989260924,-0.757395316,-0.508678751,-0.253565367,-0.001980432,0.23689821,0.454790462,0.64441117,0.799526919,0.914982924,0.986708445,1.011707374,0.988039024,0.91479277,0.792058789,0.62089595,0.403296742,0.142148173,-0.158813226,-0.495054627,-0.861310891,-1.25166174,-1.659624019,-2.078260283,-2.500303919,-2.918299902
-0.308642683,-0.272373301,-0.323067625,-0.375532694,-0.364383382,-0.290550116,-0.198542915,-0.143001953,-0.165238875,-0.283170441,-0.491498641,-0.767609325,-1.079403177,-1.392600771,-1.67628961,-1.906369482,-2.067085947,-2.151091424,-2.158531234,-2.095600042,-1.97291348,-1.803929986,-1.603560981,-1.387032642,-1.169011112,-0.962971853,-0.780778284,-0.632429921,-0.525941718,-0.467321061,-0.460614794,-0.508004435,-0.609932897,-0.765250306,-0.971369947,-1.224428224,-1.519444763,-1.850480694,-2.210794612,-2.592996891,-2.989203721,-3.391192636,-3.790561175,-4.178889871,-4.54790996,-4.889675095,-5.196735161,-5.462309042,-5.680452015,-5.846212558
-0.213096791,-0.200976763,-0.273912659,-0.332831765,-0.324284261,-0.270331443,-0.229254552,-0.255295671,-0.376711146,-0.591404677,-0.8734571,-1.183952918,-1.481561946,-1.730526731,-1.905357671,-1.992534198,-1.989967825,-1.90507755,-1.752220544,-1.550029924,-1.319011369,-1.079580695,-0.850599769,-0.64838799,-0.486143299,-0.373690002,-0.317471113,-0.320712491,-0.3836994,-0.504119718,-0.677440145,-0.897291673,-1.155848302,-1.444188812,-1.752635692,-2.071068509,-2.389211211,-2.696894412,-2.984294542,-3.242152048,-3.461970581,-3.636198438,-3.758392503,-3.82336374,-3.827302065,-3.767877324,-3.644312304,-3.457423318,-3.209623959,-2.904888282
-0.184988668,-0.18161132,-0.257237673,-0.302925933,-0.281872026,-0.23655599,-0.232580277,-0.314950184,-0.49160876,-0.737473419,-1.008174863,-1.255098665,-1.437063631,-1.52704301,-1.514250943,-1.402811672,-1.208425053,-0.95425128,-0.666892645,-0.372995129,-0.096700384,0.142026663,0.32829196,0.452542646,0.51038012,0.50206801,0.431860399,0.307245804,0.138174915,-0.063682601,-0.285624332,-0.514529133,-0.737392403,-0.941781954,-1.116217565,-1.250479451,-1.33585198,-1.365309127,-1.333647676,-1.237573192,-1.075742508,-0.848765078,-0.559164259,-0.211298612,0.18875725,0.633372675,1.113561658,1.619222817,2.139415586,2.662667617
-0.170145624,-0.174638112,-0.248288952,-0.277005949,-0.24421818,-0.209828586,-0.238777088,-0.358639185,-0.552845017,-0.775008575,-0.969404506,-1.088206593,-1.101690827,-1.001355341,-0.79775736,-0.515350038,-0.186316688,0.155194437,0.477649039,0.755232681,0.969534015,1.11004195,1.173764467,1.164272765,1.090429843,0.965002649,0.803297399,0.621906795,0.437618521,0.266506295,0.12320606,0.020368344,-0.031728647,-0.025423688,0.044205724,0.179325886,0.379416547,0.641412704,0.959905883,1.327394592,1.734575647,2.170669676,2.623775033,3.081244561,3.530079247,3.957331762,4.350511507,4.697981228,4.989333895,5.215737446
-0.22927823,-0.24064442,-0.308175954,-0.317846404,-0.275497567,-0.253477893,-0.30765975,-0.442171302,-0.616018711,-0.768132751,-0.842462051,-0.804166607,-0.645260391,-0.381984909,-0.047461664,0.317134409,0.670607724,0.977761988,1.213038238,1.361958897,1.420851851,1.395412812,1.298622921,1.148435756,0.965528279,0.771300321,0.586219092,0.428541604,0.313406318,0.252260953,0.252581413,0.317832812,0.447624567,0.638015255,0.881928036,1.169643079,1.489339026,1.827660759,2.170295275,2.502541164,2.80985989,3.078398824,3.2954768,3.450023203,3.532961331,3.537526537,3.459509659,3.297416758,3.052537525,2.728916866
-0.40142759,-0.443345762,-0.525958606,-0.540755055,-0.516572815,-0.531759974,-0.625483386,-0.775788041,-0.922050182,-0.999195054,-0.963628088,-0.804360468,-0.541188961,-0.215090101,0.123973263,0.428090855,0.659305318,0.793837943,0.823039345,0.751918065,0.596198958,0.378750198,0.126010498,-0.135173632,-0.380082791,-0.587958555,-0.743159334,-0.835716993,-0.861398704,-0.821384368,-0.721664049,-0.572247895,-0.386266766,-0.179027206,0.032929124,0.232723519,0.403968007,0.531503403,0.602034683,0.604655479,0.531256768,0.376816958,0.139571998,-0.178934711,-0.573921537,-1.037554173,-1.559242314,-2.126039177,-2.723131886,-3.334406755
-0.509574967,-0.598648421,-0.710450341,-0.74737772,-0.76018442,-0.825977296,-0.96144597,-1.119962955,-1.230249978,-1.236040068,-1.117807969,-0.894812441,-0.613962074,-0.333588389,-0.108355393,0.021294523,0.034220993,-0.071139089,-0.27987634,-0.565539036,-0.895569485,-1.236312247,-1.557050796,-1.832851164,-2.046218438,-2.187709106,-2.255707706,-2.255592089,-2.198497407,-2.099859495,-1.977883517,-1.852049414,-1.741734747,-1.66500918,-1.637633388,-1.672278201,-1.777967088,-1.959735869,-2.218497374,-2.551094824,-2.950525458,-3.406314503,-3.905018592,-4.430836606,-4.966304468,-5.493048605,-5.992570762,-6.447034917,-6.84002564,-7.157246767
-0.561636024,-0.694354055,-0.828880422,-0.883597476,-0.928532312,-1.032310204,-1.18612696,-1.324168588,-1.376289945,-1.307422456,-1.129613481,-0.891993726,-0.660360176,-0.496679627,-0.444572255,-0.522692547,-0.725111966,-1.026466039,-1.38940409,-1.772302517,-2.135876321,-2.447988808,-2.686484598,-2.840218027,-2.908633921,-2.900320259,-2.830935798,-2.720856741,-2.592811293,-2.46969558,-2.372697511,-2.319800049,-2.324692452,-2.396086223,-2.537410235,-2.746844922,-3.017647103,-3.33871323,-3.695328435,-4.070050383,-4.443679642,-4.796271433,-5.108146552,-5.360862095,-5.53810521,-5.62647593,-5.616128545,-5.501245316,-5.28032201,-4.956251802
-0.562489155,-0.726834351,-0.868951505,-0.927782417,-0.988698956,-1.105451941,-1.244049682,-1.32843869,-1.302239508,-1.160906304,-0.949256775,-0.738424193,-0.598607843,-0.578563343,-0.696035093,-0.938355481,-1.269924397,-1.642768193,-2.007045008,-2.319489117,-2.548890986,-2.678553882,-2.706190199,-2.641959469,-2.505384678,-2.321796017,-2.118807832,-1.923180284,-1.758277652,-1.642221775,-1.586754076,-1.596760536,-1.67037653,-1.799567873,-1.971076564,-2.167620791,-2.369245964,-2.554734298,-2.702992974,-2.794353809,-2.811729698,-2.741584512,-2.574683613,-2.306601816,-1.937975049,-1.474491387,-0.926626908,-0.309141962,0.359636225,1.058708579
-0.563598963,-0.73960308,-0.866733404,-0.90843756,-0.960626355,-1.057408725,-1.143370249,-1.143424139,-1.026194098,-0.821735159,-0.601645804,-0.444880465,-0.4085417,-0.512826141,-0.740585429,-1.04711006,-1.374426443,-1.665291912,-1.873868997,-1.971859708,-1.950232744,-1.81746635,-1.595532388,-1.314813147,-1.008922507,-0.710115338,-0.445689023,-0.235547977,-0.09092925,-0.014172387,0.00064955,-0.033549846,-0.098583771,-0.172938667,-0.233778179,-0.258859512,-0.228248964,-0.125754291,0.059980358,0.334746576,0.698419635,1.14497345,1.662839093,2.235570948,2.842773907,3.461235811,4.06620176,4.632721199,5.136995411,5.557652808
-0.635226344,-0.816556622,-0.921027794,-0.939816953,-0.974148405,-1.035922195,-1.055155228,-0.969537197,-0.780393394,-0.549948034,-0.364101088,-0.292029713,-0.361653224,-0.555470005,-0.821880411,-1.093765801,-1.306928298,-1.413704817,-1.389953974,-1.235790747,-0.971666207,-0.631784767,-0.256690496,0.113590329,0.444983791,0.712983567,0.904411695,1.017530501,1.06084531,1.050989078,1.010074316,0.96285623,0.933990467,0.9456011,1.015307402,1.154796703,1.368977777,1.655706213,2.006039828,2.404957774,2.832460212,3.264954855,3.676831174,4.04212145,4.336149765,4.537075047,4.627242604,4.594270225,4.431809965,4.139944993
-0.674444397,-0.858768247,-0.938409864,-0.934676032,-0.948885076,-0.970628516,-0.924429704,-0.771280851,-0.547695427,-0.33906841,-0.228825003,-0.259316708,-0.419033731,-0.6531747,-0.886593258,-1.047895729,-1.087195327,-0.984552462,-0.749660045,-0.415297171,-0.027643212,0.363813877,0.714843113,0.992460569,1.178045518,1.267816601,1.27121226,1.207846726,1.103709759,0.987194958,0.885417893,0.821149549,0.810560946,0.861861547,0.974822153,1.141103766,1.345266179,1.566301484,1.779524884,1.958654843,2.077923436,2.114073142,2.048116176,1.866755448,1.56339144,1.138666153,0.600523235,-0.036208181,-0.75067048,-1.517213847
